datetime,close
2020-06-05,95.93
2020-06-08,98.35
2020-06-09,94.92
2020-06-10,91.99
2020-06-11,87.29
2020-06-12,89.98
2020-06-15,92.83
2020-06-16,96.36
2020-06-17,96.99
2020-06-18,97.91
2020-06-19,91.87
2020-06-22,93.96
2020-06-23,92.21
2020-06-24,89.45
2020-06-25,89.59
2020-06-26,86.58
2020-06-29,88.98
2020-06-30,89.55
2020-07-01,89.02
2020-07-02,89.22
2020-07-06,90.38
2020-07-07,88.59
2020-07-08,88.7
2020-07-09,86.23
2020-07-10,88.19
2020-07-13,87.28
2020-07-14,91.35
2020-07-15,95.04
2020-07-16,95.22
2020-07-17,95.02
2020-07-20,93.35
2020-07-21,95.27
2020-07-22,97.85
2020-07-23,97.78
2020-07-24,97.46
2020-07-27,97.77
2020-07-28,97.17
2020-07-29,98.68
2020-07-30,98.33
2020-07-31,96.97
2020-08-03,97.4
2020-08-04,99.36
2020-08-05,100.36
2020-08-06,100.65
2020-08-07,100.28
2020-08-10,102.2
2020-08-11,103.99
2020-08-12,106.24
2020-08-13,104.36
2020-08-14,104.35
2020-08-17,105.62
2020-08-18,106.63
2020-08-19,106.78
2020-08-20,106.12
2020-08-21,106.92
2020-08-24,108.8
2020-08-25,107.04
2020-08-26,107.23
2020-08-27,106.54
2020-08-28,107.25
2020-08-31,106.93
2020-09-01,108.58
2020-09-02,108.6
2020-09-03,106.32
2020-09-04,105.58
2020-09-08,104.62
2020-09-09,105.15
2020-09-10,102.46
2020-09-11,101.63
2020-09-14,104.8
2020-09-15,105.01
2020-09-16,104.51
2020-09-17,102.99
2020-09-18,103.07
2020-09-21,101.12
2020-09-22,104.3
2020-09-23,105.93
2020-09-24,94.28
2020-09-25,94.03
2020-09-28,95.05
2020-09-29,93.08
2020-09-30,91.91
2020-10-01,93.49
2020-10-02,95.55
2020-10-05,97.91
2020-10-06,93.15
2020-10-07,94.1
2020-10-08,95.94
2020-10-09,94.96
2020-10-12,92.51
2020-10-13,93.13
2020-10-14,91.58
2020-10-15,93.12
2020-10-16,93.74
2020-10-19,92.04
2020-10-20,91.13
2020-10-21,89.81
2020-10-22,91.42
2020-10-23,90.95
2020-10-26,88.79
2020-10-27,87.44
2020-10-28,87.88
2020-10-29,88.21
2020-10-30,86.44
2020-11-02,89.08
2020-11-03,93.12
2020-11-04,91.55
2020-11-05,93.32
2020-11-06,92.75
2020-11-09,95.97
2020-11-10,94.31
2020-11-11,93.42
2020-11-12,93.1
2020-11-13,95.48
2020-11-16,97.59
2020-11-17,94.73
2020-11-18,92.82
2020-11-19,94.53
2020-11-20,94.55
2020-11-23,96.44
2020-11-24,96.04
2020-11-25,95.29
2020-11-27,95.37
2020-11-30,93.48
2020-12-01,96.14
2020-12-02,96.47
2020-12-03,96.27
2020-12-04,96.5
2020-12-07,96.06
2020-12-08,94.38
2020-12-09,94.87
2020-12-10,94.34
2020-12-11,93.93
2020-12-14,92.54
2020-12-15,96.13
2020-12-16,99.08
2020-12-17,99.79
2020-12-18,98.25
2020-12-21,100.46
2020-12-22,92.33
2020-12-23,93.18
2020-12-24,92.3
2020-12-28,91.0
2020-12-29,92.24
2020-12-30,94.62
2020-12-31,94.46
2021-01-04,93.3
2021-01-05,94.2
2021-01-06,97.96
2021-01-07,100.3
2021-01-08,102.1
2021-01-11,104.64
2021-01-12,106.5
2021-01-13,105.49
2021-01-14,106.35
2021-01-15,106.44
2021-01-19,116.43
2021-01-20,122.79
2021-01-21,120.29
2021-01-22,118.64
2021-01-25,120.96
2021-01-26,127.79
2021-01-27,121.45
2021-01-28,121.29
2021-01-29,117.78
2021-02-01,116.91
2021-02-02,123.04
2021-02-03,123.31
2021-02-04,125.66
2021-02-05,126.17
2021-02-08,126.85
2021-02-09,125.42
2021-02-10,125.42
2021-02-11,126.84
2021-02-12,125.1
2021-02-16,122.36
2021-02-17,122.51
2021-02-18,120.24
2021-02-19,121.32
2021-02-22,119.38
2021-02-23,119.26
2021-02-24,121.84
2021-02-25,118.92
2021-02-26,119.51
2021-03-01,121.39
2021-03-02,120.98
2021-03-03,121.8
2021-03-04,120.3
2021-03-05,123.2
2021-03-08,129.17
2021-03-09,128.67
2021-03-10,133.55
2021-03-11,132.97
2021-03-12,133.75999
2021-03-15,134.35001
2021-03-16,131.12
2021-03-17,132.05
2021-03-18,134.56
2021-03-19,133.24001
2021-03-22,132.3
2021-03-23,131.02
2021-03-24,128.35001
2021-03-25,130.60001
2021-03-26,133.81
2021-03-29,134.57001
2021-03-30,135.83
2021-03-31,132.66
2021-04-01,123.31
2021-04-05,128.06
2021-04-06,126.33
2021-04-07,126.1
2021-04-08,128.14999
2021-04-09,131.63
2021-04-12,132.10001
2021-04-13,130.14999
2021-04-14,129.62
2021-04-15,129.19
2021-04-16,129.97
2021-04-19,130.10001
2021-04-20,127.8
2021-04-21,128.92999
2021-04-22,129.05
2021-04-23,131.08
2021-04-26,131.42999
2021-04-27,133.05
2021-04-28,134.09
2021-04-29,133.19
2021-04-30,133.24001
2021-05-03,136.94
2021-05-04,137.41
2021-05-05,137.89999
2021-05-06,130.28999
2021-05-07,129.99001
2021-05-10,127.91
2021-05-11,123.42
2021-05-12,118.07
2021-05-13,121.11
2021-05-14,124.83
2021-05-17,124.44
2021-05-18,120.16
2021-05-19,115.91
2021-05-20,117.19
2021-05-21,116.68
2021-05-24,113.88
2021-05-25,113.37
2021-05-26,114.79
2021-05-27,115.79
2021-05-28,115.19
2021-06-01,116.7
2021-06-02,114.7
2021-06-03,113.81
2021-06-04,114.05
2021-06-07,114.56
2021-06-08,115.03
2021-06-09,115.0
2021-06-10,115.0
2021-06-11,116.85
2021-06-14,118.1
2021-06-15,118.83
2021-06-16,117.47
2021-06-17,115.92
2021-06-18,113.16
2021-06-21,116.09
2021-06-22,117.45
2021-06-23,118.27
2021-06-24,119.43
2021-06-25,127.4
2021-06-28,129.00999
2021-06-29,130.64999
2021-06-30,129.14999
2021-07-01,130.58
2021-07-02,133.82001
2021-07-06,132.74001
2021-07-07,136.88
2021-07-08,133.27
2021-07-09,134.84
2021-07-12,135.42
2021-07-13,131.74001
2021-07-14,134.19
2021-07-15,131.25999
2021-07-16,130.95
2021-07-19,128.55
2021-07-20,134.38
2021-07-21,135.92999
2021-07-22,134.41
2021-07-23,134.84
2021-07-26,135.09
2021-07-27,134.97
2021-07-28,133.3
2021-07-29,134.97
2021-07-30,133.95
2021-08-02,136.5
2021-08-03,139.7
2021-08-04,136.62
2021-08-05,136.0
2021-08-06,134.02
2021-08-09,132.85001
2021-08-10,135.31
2021-08-11,131.89999
2021-08-12,129.34
2021-08-13,128.09
2021-08-16,129.07001
2021-08-17,127.47
2021-08-18,124.62
2021-08-19,124.24
2021-08-20,124.76
2021-08-23,124.92
2021-08-24,125.54
2021-08-25,127.48
2021-08-26,126.26
2021-08-27,126.59
2021-08-30,126.49
2021-08-31,125.21
2021-09-01,127.34
2021-09-02,126.44
2021-09-03,127.15
2021-09-07,126.92
2021-09-08,131.39
2021-09-09,133.23
2021-09-10,134.53
2021-09-13,134.39
2021-09-14,135.0
2021-09-15,136.81
2021-09-16,139.69
2021-09-17,140.28999
2021-09-20,138.21001
2021-09-21,136.98
2021-09-22,140.50999
2021-09-23,142.16
2021-09-24,144.42
2021-09-27,145.24001
2021-09-28,143.03
2021-09-29,146.45
2021-09-30,127.96
2021-10-01,127.18
2021-10-04,122.54
2021-10-05,126.23
2021-10-06,129.27
2021-10-07,131.35001
2021-10-08,130.53999
2021-10-11,129.28
2021-10-12,131.56
2021-10-13,133.35001
2021-10-14,135.64
2021-10-15,136.78999
2021-10-18,137.52
2021-10-19,138.53999
2021-10-20,138.56
2021-10-21,141.89
2021-10-22,143.42999
2021-10-25,139.97
2021-10-26,137.44
2021-10-27,137.14999
2021-10-28,136.12
2021-10-29,136.92
2021-11-01,138.95
2021-11-02,144.39
2021-11-03,147.50999
2021-11-04,151.00999
2021-11-05,154.69
2021-11-08,153.95
2021-11-09,154.85001
2021-11-10,151.95
2021-11-11,150.14999
2021-11-12,148.81
