datetime,close
2020-06-05,79.02
2020-06-08,80.0
2020-06-09,78.47
2020-06-10,71.8
2020-06-11,66.12
2020-06-12,70.63
2020-06-15,71.17
2020-06-16,73.6
2020-06-17,71.47
2020-06-18,69.98
2020-06-19,68.07
2020-06-22,68.3
2020-06-23,69.57
2020-06-24,65.46
2020-06-25,67.04
2020-06-26,61.16
2020-06-29,62.38
2020-06-30,62.59
2020-07-01,60.7
2020-07-02,61.15
2020-07-06,62.65
2020-07-07,59.91
2020-07-08,61.39
2020-07-09,58.35
2020-07-10,60.8
2020-07-13,61.56
2020-07-14,60.68
2020-07-15,63.68
2020-07-16,63.36
2020-07-17,61.99
2020-07-20,60.84
2020-07-21,62.87
2020-07-22,64.05
2020-07-23,65.4
2020-07-24,65.06
2020-07-27,65.74
2020-07-28,64.1
2020-07-29,66.38
2020-07-30,64.84
2020-07-31,63.8
2020-08-03,63.49
2020-08-04,63.24
2020-08-05,64.67
2020-08-06,63.55
2020-08-07,65.75
2020-08-10,67.41
2020-08-11,69.63
2020-08-12,68.15
2020-08-13,67.64
2020-08-14,69.47
2020-08-17,66.79
2020-08-18,65.47
2020-08-19,65.7
2020-08-20,64.27
2020-08-21,63.8
2020-08-24,67.36
2020-08-25,66.91
2020-08-26,66.28
2020-08-27,69.61
2020-08-28,71.13
2020-08-31,69.03
2020-09-01,68.58
2020-09-02,69.37
2020-09-03,69.92
2020-09-04,73.99
2020-09-08,70.36
2020-09-09,70.57
2020-09-10,69.42
2020-09-11,71.05
2020-09-14,74.64
2020-09-15,73.3
2020-09-16,76.17
2020-09-17,75.98
2020-09-18,75.79
2020-09-21,71.65
2020-09-22,69.96
2020-09-23,68.13
2020-09-24,68.1
2020-09-25,69.36
2020-09-28,71.33
2020-09-29,70.45
2020-09-30,71.86
2020-10-01,72.93
2020-10-02,74.94
2020-10-05,78.04
2020-10-06,75.63
2020-10-07,78.24
2020-10-08,80.28
2020-10-09,79.88
2020-10-12,80.41
2020-10-13,79.54
2020-10-14,78.66
2020-10-15,78.55
2020-10-16,79.22
2020-10-19,77.12
2020-10-20,77.27
2020-10-21,73.72
2020-10-22,76.75
2020-10-23,77.99
2020-10-26,74.95
2020-10-27,74.06
2020-10-28,72.07
2020-10-29,73.12
2020-10-30,73.08
2020-11-02,75.68
2020-11-03,77.57
2020-11-04,75.55
2020-11-05,78.7
2020-11-06,77.77
2020-11-09,86.95
2020-11-10,86.68
2020-11-11,84.67
2020-11-12,83.58
2020-11-13,86.7
2020-11-16,88.61
2020-11-17,87.76
2020-11-18,85.61
2020-11-19,84.99
2020-11-20,83.58
2020-11-23,87.28
2020-11-24,91.36
2020-11-25,89.9
2020-11-27,87.76
2020-11-30,85.64
2020-12-01,89.7
2020-12-02,91.39
2020-12-03,91.28
2020-12-04,92.24
2020-12-07,92.97
2020-12-08,92.64
2020-12-09,94.92
2020-12-10,94.67
2020-12-11,92.17
2020-12-14,90.42
2020-12-15,92.68
2020-12-16,93.59
2020-12-17,94.08
2020-12-18,91.57
2020-12-21,95.29
2020-12-22,94.99
2020-12-23,96.82
2020-12-24,97.3
2020-12-28,97.55
2020-12-29,96.18
2020-12-30,97.88
2020-12-31,98.85
2021-01-04,97.84
2021-01-05,100.14
2021-01-06,107.38
2021-01-07,110.73
2021-01-08,110.56
2021-01-11,109.31
2021-01-12,110.76
2021-01-13,112.08
2021-01-14,114.4
2021-01-15,112.53
2021-01-19,112.86
2021-01-20,111.38
2021-01-21,108.54
2021-01-22,105.34
2021-01-25,102.53
2021-01-26,99.93
2021-01-27,102.69
2021-01-28,106.84
2021-01-29,104.26
2021-02-01,102.86
2021-02-02,106.04
2021-02-03,107.21
2021-02-04,112.66
2021-02-05,114.48
2021-02-08,116.0
2021-02-09,115.93
2021-02-10,117.62
2021-02-11,117.16
2021-02-12,117.75
2021-02-16,119.8
2021-02-17,118.91
2021-02-18,117.02
2021-02-19,119.56
2021-02-22,122.58
2021-02-23,122.54
2021-02-24,124.48
2021-02-25,119.24
2021-02-26,120.19
2021-03-01,123.93
2021-03-02,123.46
2021-03-03,125.41
2021-03-04,125.94
2021-03-05,127.7
2021-03-08,128.69
2021-03-09,126.3
2021-03-10,129.53
2021-03-11,132.10001
2021-03-12,132.55
2021-03-15,132.60001
2021-03-16,128.49001
2021-03-17,131.64999
2021-03-18,128.31
2021-03-19,126.43
2021-03-22,125.22
2021-03-23,122.41
2021-03-24,123.91
2021-03-25,127.87
2021-03-26,129.59
2021-03-29,126.49
2021-03-30,128.56
2021-03-31,127.23
2021-04-01,129.78
2021-04-05,132.60001
2021-04-06,132.03
2021-04-07,132.97
2021-04-08,132.73
2021-04-09,134.17
2021-04-12,134.24001
2021-04-13,132.67
2021-04-14,135.77
2021-04-15,134.87
2021-04-16,136.67999
2021-04-19,135.41
2021-04-20,131.5
2021-04-21,132.91
2021-04-22,133.0
2021-04-23,135.67999
2021-04-26,138.28999
2021-04-27,138.95
2021-04-28,144.36
2021-04-29,149.23
2021-04-30,149.08
2021-05-03,149.92
2021-05-04,152.02
2021-05-05,153.60001
2021-05-06,156.44
2021-05-07,157.71001
2021-05-10,157.38
2021-05-11,154.75999
2021-05-12,152.97
2021-05-13,156.28999
2021-05-14,158.11
2021-05-17,159.89999
2021-05-18,156.91
2021-05-19,157.14999
2021-05-20,157.81
2021-05-21,159.05
2021-05-24,160.74001
2021-05-25,158.22
2021-05-26,159.84
2021-05-27,161.78999
2021-05-28,160.78
2021-06-01,166.25
2021-06-02,165.92
2021-06-03,166.28999
2021-06-04,166.25999
2021-06-07,163.55
2021-06-08,162.73
2021-06-09,160.60001
2021-06-10,158.74001
2021-06-11,160.64999
2021-06-14,158.71001
2021-06-15,162.11
2021-06-16,162.2
2021-06-17,153.55
2021-06-18,150.02
2021-06-21,154.89
2021-06-22,154.89
2021-06-23,156.37
2021-06-24,157.57001
2021-06-25,159.99001
2021-06-28,156.0
2021-06-29,154.14999
2021-06-30,154.69
2021-07-01,157.14999
2021-07-02,157.39999
2021-07-06,155.5
2021-07-07,155.03999
2021-07-08,152.46001
2021-07-09,160.55
2021-07-12,164.85001
2021-07-13,162.84
2021-07-14,158.84
2021-07-15,160.35001
2021-07-16,157.52
2021-07-19,153.61
2021-07-20,157.98
2021-07-21,163.21001
2021-07-22,161.42999
2021-07-23,160.08
2021-07-26,162.34
2021-07-27,162.53999
2021-07-28,161.39
2021-07-29,163.91
2021-07-30,161.7
2021-08-02,160.10001
2021-08-03,161.42999
2021-08-04,161.19
2021-08-05,163.19
2021-08-06,165.95
2021-08-09,166.21001
2021-08-10,170.67
2021-08-11,174.55
2021-08-12,176.92999
2021-08-13,177.73
2021-08-16,177.32001
2021-08-17,173.28
2021-08-18,172.02
2021-08-19,168.10001
2021-08-20,168.22
2021-08-23,169.35001
2021-08-24,170.05
2021-08-25,173.92999
2021-08-26,171.63
2021-08-27,175.8
2021-08-30,165.19
2021-08-31,165.97
2021-09-01,161.67999
2021-09-02,160.06
2021-09-03,157.25999
2021-09-07,156.92999
2021-09-08,154.60001
2021-09-09,155.78
2021-09-10,155.56
2021-09-13,158.92999
2021-09-14,154.39
2021-09-15,158.91
2021-09-16,160.17
2021-09-17,159.57001
2021-09-20,156.37
2021-09-21,156.5
2021-09-22,159.62
2021-09-23,166.02
2021-09-24,166.17
2021-09-27,169.75999
2021-09-28,167.38
2021-09-29,166.55
2021-09-30,161.97
2021-10-01,166.53999
2021-10-04,166.11
2021-10-05,168.72
2021-10-06,167.87
2021-10-07,167.88
2021-10-08,168.8
2021-10-11,166.17999
2021-10-12,167.64999
2021-10-13,162.10001
2021-10-14,166.00999
2021-10-15,168.38
2021-10-18,169.16
2021-10-19,169.89999
2021-10-20,173.25
2021-10-21,165.7
2021-10-22,167.84
2021-10-25,168.67999
2021-10-26,164.85001
2021-10-27,152.5
2021-10-28,152.5
2021-10-29,151.03
2021-11-01,153.00999
2021-11-02,151.91
2021-11-03,153.89999
2021-11-04,153.46001
2021-11-05,154.87
2021-11-08,155.52
2021-11-09,155.42
2021-11-10,156.28
2021-11-11,157.14999
2021-11-12,156.8
