datetime,close
2020-06-05,54.59
2020-06-08,52.9
2020-06-09,51.58
2020-06-10,49.35
2020-06-11,47.66
2020-06-12,48.63
2020-06-15,50.45
2020-06-16,52.76
2020-06-17,39.04
2020-06-18,45.72
2020-06-19,46.72
2020-06-22,45.56
2020-06-23,45.49
2020-06-24,46.68
2020-06-25,45.8
2020-06-26,45.3
2020-06-29,47.45
2020-06-30,47.57
2020-07-01,49.06
2020-07-02,48.86
2020-07-06,50.16
2020-07-07,50.64
2020-07-08,54.93
2020-07-09,55.79
2020-07-10,55.43
2020-07-13,52.32
2020-07-14,55.88
2020-07-15,57.95
2020-07-16,57.74
2020-07-17,59.31
2020-07-20,63.54
2020-07-21,61.1
2020-07-22,62.08
2020-07-23,61.67
2020-07-24,59.65
2020-07-27,62.22
2020-07-28,57.23
2020-07-29,59.12
2020-07-30,59.14
2020-07-31,60.36
2020-08-03,61.21
2020-08-04,68.95
2020-08-05,74.99
2020-08-06,71.37
2020-08-07,72.84
2020-08-10,71.84
2020-08-11,67.3
2020-08-12,71.19
2020-08-13,74.88
2020-08-14,73.16
2020-08-17,75.06
2020-08-18,75.16
2020-08-19,75.49
2020-08-20,73.09
2020-08-21,73.14
2020-08-24,73.36
2020-08-25,75.93
2020-08-26,75.24
2020-08-27,73.44
2020-08-28,76.04
2020-08-31,77.23
2020-09-01,78.71
2020-09-02,77.02
2020-09-03,67.8
2020-09-04,66.16
2020-09-08,65.05
2020-09-09,67.71
2020-09-10,66.1
2020-09-11,65.1
2020-09-14,69.49
2020-09-15,72.16
2020-09-16,72.83
2020-09-17,66.87
2020-09-18,68.27
2020-09-21,70.72
2020-09-22,72.23
2020-09-23,70.27
2020-09-24,69.41
2020-09-25,73.62
2020-09-28,78.14
2020-09-29,80.8
2020-09-30,82.59
2020-10-01,89.51
2020-10-02,90.43
2020-10-05,98.05
2020-10-06,98.57
2020-10-07,107.82
2020-10-08,105.5
2020-10-09,109.18
2020-10-12,104.43
2020-10-13,106.65
2020-10-14,108.97
2020-10-15,110.71
2020-10-16,110.84
2020-10-19,114.69
2020-10-20,116.14
2020-10-21,101.53
2020-10-22,103.46
2020-10-23,103.33
2020-10-26,103.67
2020-10-27,98.63
2020-10-28,102.81
2020-10-29,102.51
2020-10-30,98.09
2020-11-02,103.83
2020-11-03,104.75
2020-11-04,106.19
2020-11-05,120.26
2020-11-06,122.53
2020-11-09,117.08
2020-11-10,109.39
2020-11-11,120.43
2020-11-12,117.21
2020-11-13,116.59
2020-11-16,119.93
2020-11-17,125.12
2020-11-18,124.92
2020-11-19,128.89
2020-11-20,129.59
2020-11-23,134.42999
2020-11-24,136.02
2020-11-25,139.07001
2020-11-27,140.56
2020-11-30,136.57001
2020-12-01,128.85001
2020-12-02,127.93
2020-12-03,127.67
2020-12-04,130.46001
2020-12-07,129.32001
2020-12-08,134.74001
2020-12-09,127.26
2020-12-10,131.21001
2020-12-11,139.91
2020-12-14,145.07001
2020-12-15,160.46001
2020-12-16,163.31
2020-12-17,163.52
2020-12-18,164.41
2020-12-21,170.78
2020-12-22,177.27
2020-12-23,180.32001
2020-12-24,181.39
2020-12-28,175.49001
2020-12-29,170.2
2020-12-30,172.92999
2020-12-31,175.47
2021-01-04,172.24001
2021-01-05,181.48
2021-01-06,203.38
2021-01-07,213.75999
2021-01-08,207.41
2021-01-11,201.67999
2021-01-12,206.49001
2021-01-13,203.69
2021-01-14,208.83
2021-01-15,190.59
2021-01-19,201.28
2021-01-20,199.39999
2021-01-21,212.09
2021-01-22,212.07001
2021-01-25,202.73
