datetime,close
2020-06-05,16.72
2020-06-08,17.97
2020-06-09,17.29
2020-06-10,16.93
2020-06-11,15.51
2020-06-12,15.5
2020-06-15,15.85
2020-06-16,15.97
2020-06-17,15.68
2020-06-18,15.77
2020-06-19,15.52
2020-06-22,15.61
2020-06-23,15.44
2020-06-24,14.81
2020-06-25,14.96
2020-06-26,14.47
2020-06-29,14.66
2020-06-30,15.17
2020-07-01,14.91
2020-07-02,15.12
2020-07-06,15.19
2020-07-07,14.67
2020-07-08,14.52
2020-07-09,13.91
2020-07-10,14.24
2020-07-13,14.19
2020-07-14,14.55
2020-07-15,14.96
2020-07-16,14.99
2020-07-17,14.92
2020-07-20,14.5
2020-07-21,15.09
2020-07-22,14.89
2020-07-23,14.49
2020-07-24,14.25
2020-07-27,14.2
2020-07-28,14.12
2020-07-29,14.53
2020-07-30,14.32
2020-07-31,14.1
2020-08-03,14.03
2020-08-04,14.5
2020-08-05,14.44
2020-08-06,14.3
2020-08-07,14.32
2020-08-10,14.54
2020-08-11,14.42
2020-08-12,14.49
2020-08-13,14.27
2020-08-14,14.29
2020-08-17,14.44
2020-08-18,14.38
2020-08-19,14.12
2020-08-20,14.06
2020-08-21,14.11
2020-08-24,14.24
2020-08-25,13.96
2020-08-26,13.73
2020-08-27,13.86
2020-08-28,14.18
2020-08-31,13.82
2020-09-01,13.87
2020-09-02,13.84
2020-09-03,13.64
2020-09-04,13.52
2020-09-08,13.25
2020-09-09,13.22
2020-09-10,12.91
2020-09-11,12.82
2020-09-14,13.06
2020-09-15,12.91
2020-09-16,13.35
2020-09-17,13.29
2020-09-18,13.08
2020-09-21,12.86
2020-09-22,12.8
2020-09-23,12.23
2020-09-24,12.28
2020-09-25,12.37
2020-09-28,12.61
2020-09-29,12.45
2020-09-30,12.33
2020-10-01,12.24
2020-10-02,12.31
2020-10-05,12.6
2020-10-06,12.27
2020-10-07,12.59
2020-10-08,13.13
2020-10-09,12.82
2020-10-12,12.78
2020-10-13,12.61
2020-10-14,12.96
2020-10-15,12.99
2020-10-16,12.86
2020-10-19,12.71
2020-10-20,12.68
2020-10-21,12.53
2020-10-22,12.96
2020-10-23,12.78
2020-10-26,12.38
2020-10-27,12.17
2020-10-28,11.83
2020-10-29,12.06
2020-10-30,11.9
2020-11-02,11.89
2020-11-03,11.99
2020-11-04,11.83
2020-11-05,11.9
2020-11-06,11.48
2020-11-09,12.3
2020-11-10,12.89
2020-11-11,13.03
2020-11-12,12.71
2020-11-13,13.13
2020-11-16,13.67
2020-11-17,14.03
2020-11-18,13.76
2020-11-19,14.4
2020-11-20,14.25
2020-11-23,14.62
2020-11-24,14.97
2020-11-25,14.85
2020-11-27,14.75
2020-11-30,14.38
2020-12-01,14.1
2020-12-02,14.34
2020-12-03,14.49
2020-12-04,14.93
2020-12-07,14.8
2020-12-08,14.76
2020-12-09,14.61
2020-12-10,14.79
2020-12-11,14.75
2020-12-14,14.31
2020-12-15,14.77
2020-12-16,14.6
2020-12-17,14.3
2020-12-18,14.21
2020-12-21,13.99
2020-12-22,13.78
2020-12-23,13.83
2020-12-24,13.83
2020-12-28,13.64
2020-12-29,13.57
2020-12-30,13.57
2020-12-31,13.67
2021-01-04,13.56
2021-01-05,13.9
2021-01-06,14.36
2021-01-07,14.6
2021-01-08,14.49
2021-01-11,14.74
2021-01-12,15.21
2021-01-13,15.31
2021-01-14,15.64
2021-01-15,15.49
2021-01-19,15.55
2021-01-20,15.59
2021-01-21,15.26
2021-01-22,15.32
2021-01-25,15.26
2021-01-26,15.22
2021-01-27,14.82
2021-01-28,14.69
2021-01-29,14.08
2021-02-01,14.02
2021-02-02,13.81
2021-02-03,14.24
2021-02-04,14.03
2021-02-05,14.15
2021-02-08,14.73
2021-02-09,14.57
2021-02-10,14.79
2021-02-11,14.69
2021-02-12,14.84
2021-02-16,15.04
2021-02-17,15.13
2021-02-18,14.78
2021-02-19,14.96
2021-02-22,15.17
2021-02-23,15.29
2021-02-24,15.72
2021-02-25,15.29
2021-02-26,14.7
2021-03-01,15.04
2021-03-02,15.09
2021-03-03,15.17
2021-03-04,15.69
2021-03-05,15.87
2021-03-08,16.22
2021-03-09,15.67
2021-03-10,16.24
2021-03-11,16.2
2021-03-12,16.35
2021-03-15,16.33
2021-03-16,15.92
2021-03-17,16.22
2021-03-18,15.76
2021-03-19,15.92
2021-03-22,15.78
2021-03-23,15.68
2021-03-24,16.19
2021-03-25,16.36
2021-03-26,16.8
2021-03-29,16.75
2021-03-30,16.62
2021-03-31,16.65
2021-04-01,16.84
2021-04-05,16.66
2021-04-06,16.7
2021-04-07,16.93
2021-04-08,16.83
2021-04-09,16.53
2021-04-12,16.5
2021-04-13,16.49
2021-04-14,16.65
2021-04-15,16.72
2021-04-16,16.54
2021-04-19,16.62
2021-04-20,16.55
2021-04-21,16.69
2021-04-22,16.36
2021-04-23,16.78
2021-04-26,16.91
2021-04-27,17.0
2021-04-28,17.44
2021-04-29,17.29
2021-04-30,17.05
2021-05-03,17.26
2021-05-04,17.17
2021-05-05,17.51
2021-05-06,17.65
2021-05-07,17.84
2021-05-10,18.25
2021-05-11,17.97
2021-05-12,18.1
2021-05-13,18.02
2021-05-14,18.36
2021-05-17,18.8
2021-05-18,18.71
2021-05-19,18.47
2021-05-20,18.7
2021-05-21,18.72
2021-05-24,18.83
2021-05-25,18.54
2021-05-26,18.35
2021-05-27,18.26
2021-05-28,18.34
2021-06-01,18.51
2021-06-02,18.77
2021-06-03,18.77
2021-06-04,18.78
2021-06-07,18.77
2021-06-08,18.8
2021-06-09,18.83
2021-06-10,19.0
2021-06-11,19.14
2021-06-14,18.84
2021-06-15,19.03
2021-06-16,18.85
2021-06-17,18.31
2021-06-18,17.66
2021-06-21,18.29
2021-06-22,18.2
2021-06-23,18.09
2021-06-24,18.24
2021-06-25,18.29
2021-06-28,17.97
2021-06-29,17.85
2021-06-30,18.23
2021-07-01,18.43
2021-07-02,18.57
2021-07-06,18.44
2021-07-07,18.3
2021-07-08,18.17
2021-07-09,18.67
2021-07-12,18.52
2021-07-13,18.28
2021-07-14,17.93
2021-07-15,17.86
2021-07-16,17.64
2021-07-19,17.18
2021-07-20,17.47
2021-07-21,17.85
2021-07-22,17.47
2021-07-23,17.37
2021-07-26,17.83
2021-07-27,17.75
2021-07-28,17.77
2021-07-29,17.9
2021-07-30,17.38
2021-08-02,17.32
2021-08-03,17.48
2021-08-04,17.14
2021-08-05,17.02
2021-08-06,17.12
2021-08-09,17.04
2021-08-10,17.19
2021-08-11,17.24
2021-08-12,17.3
2021-08-13,17.21
2021-08-16,17.0
2021-08-17,16.75
2021-08-18,16.29
2021-08-19,15.89
2021-08-20,15.94
2021-08-23,16.28
2021-08-24,16.48
2021-08-25,16.47
2021-08-26,16.14
2021-08-27,16.59
2021-08-30,16.34
2021-08-31,16.27
2021-09-01,16.16
2021-09-02,16.42
2021-09-03,16.34
2021-09-07,16.16
2021-09-08,16.09
2021-09-09,15.98
2021-09-10,15.97
2021-09-13,16.14
2021-09-14,16.01
2021-09-15,16.38
2021-09-16,16.16
2021-09-17,15.96
2021-09-20,15.68
2021-09-21,15.78
2021-09-22,16.13
2021-09-23,16.49
2021-09-24,16.53
2021-09-27,16.98
2021-09-28,16.89
2021-09-29,16.92
2021-09-30,16.73
2021-10-01,16.91
2021-10-04,16.94
2021-10-05,16.92
2021-10-06,16.74
2021-10-07,16.94
2021-10-08,17.47
2021-10-11,17.74
2021-10-12,17.94
2021-10-13,17.97
2021-10-14,18.38
2021-10-15,18.46
2021-10-18,18.47
2021-10-19,18.45
2021-10-20,18.65
2021-10-21,17.53
2021-10-22,17.67
2021-10-25,17.85
2021-10-26,17.62
2021-10-27,17.3
2021-10-28,17.35
2021-10-29,16.75
2021-11-01,17.05
2021-11-02,16.96
2021-11-03,16.85
2021-11-04,16.75
2021-11-05,16.94
2021-11-08,16.84
2021-11-09,16.82
2021-11-10,16.7
2021-11-11,16.79
2021-11-12,16.68
