datetime,close
2020-06-05,63.86
2020-06-08,65.39
2020-06-09,62.99
2020-06-10,60.11
2020-06-11,56.05
2020-06-12,57.02
2020-06-15,58.27
2020-06-16,58.56
2020-06-17,58.32
2020-06-18,58.38
2020-06-19,58.66
2020-06-22,57.71
2020-06-23,57.64
2020-06-24,55.74
2020-06-25,56.98
2020-06-26,55.41
2020-06-29,56.48
2020-06-30,57.29
2020-07-01,57.03
2020-07-02,56.47
2020-07-06,57.24
2020-07-07,56.74
2020-07-08,56.78
2020-07-09,55.8
2020-07-10,57.81
2020-07-13,58.54
2020-07-14,59.91
2020-07-15,61.64
2020-07-16,63.35
2020-07-17,63.54
2020-07-20,63.4
2020-07-21,64.02
2020-07-22,63.93
2020-07-23,64.5
2020-07-24,63.96
2020-07-27,62.87
2020-07-28,62.2
2020-07-29,63.4
2020-07-30,62.3
2020-07-31,61.75
2020-08-03,62.14
2020-08-04,61.2
2020-08-05,61.94
2020-08-06,62.19
2020-08-07,63.89
2020-08-10,64.38
2020-08-11,63.57
2020-08-12,63.08
2020-08-13,62.85
2020-08-14,62.28
2020-08-17,60.91
2020-08-18,61.26
2020-08-19,60.63
2020-08-20,60.16
2020-08-21,60.18
2020-08-24,61.61
2020-08-25,61.6
2020-08-26,61.54
2020-08-27,63.23
2020-08-28,63.0
2020-08-31,62.05
2020-09-01,62.63
2020-09-02,63.66
2020-09-03,62.98
2020-09-04,62.94
2020-09-08,62.31
2020-09-09,63.53
2020-09-10,62.37
2020-09-11,62.88
2020-09-14,63.85
2020-09-15,63.34
2020-09-16,64.05
2020-09-17,63.59
2020-09-18,62.65
2020-09-21,61.14
2020-09-22,61.44
2020-09-23,59.56
2020-09-24,59.82
2020-09-25,60.56
2020-09-28,61.62
2020-09-29,60.97
2020-09-30,61.15
2020-10-01,60.79
2020-10-02,61.27
2020-10-05,62.04
2020-10-06,61.54
2020-10-07,61.81
2020-10-08,63.18
2020-10-09,63.02
2020-10-12,64.42
2020-10-13,62.33
2020-10-14,61.71
2020-10-15,62.06
2020-10-16,62.05
2020-10-19,61.21
2020-10-20,63.22
2020-10-21,65.11
2020-10-22,66.01
2020-10-23,65.72
2020-10-26,63.8
2020-10-27,61.44
2020-10-28,60.73
2020-10-29,61.04
2020-10-30,60.12
2020-11-02,62.0
2020-11-03,63.54
2020-11-04,62.36
2020-11-05,62.9
2020-11-06,62.08
2020-11-09,69.22
2020-11-10,70.59
2020-11-11,69.95
2020-11-12,68.22
2020-11-13,68.87
2020-11-16,70.48
2020-11-17,70.11
2020-11-18,68.91
2020-11-19,66.86
2020-11-20,65.48
2020-11-23,65.22
2020-11-24,65.84
2020-11-25,64.96
2020-11-27,64.41
2020-11-30,65.13
2020-12-01,67.54
2020-12-02,67.28
2020-12-03,66.95
2020-12-04,67.59
2020-12-07,65.21
2020-12-08,65.11
2020-12-09,65.07
2020-12-10,64.84
2020-12-11,64.79
2020-12-14,64.11
2020-12-15,65.77
2020-12-16,66.04
2020-12-17,66.74
2020-12-18,66.28
2020-12-21,65.45
2020-12-22,65.38
2020-12-23,65.98
2020-12-24,66.1
2020-12-28,66.09
2020-12-29,65.73
2020-12-30,66.1
2020-12-31,66.42
2021-01-04,64.94
2021-01-05,64.38
2021-01-06,66.59
2021-01-07,66.01
2021-01-08,66.36
2021-01-11,66.37
2021-01-12,67.25
2021-01-13,66.56
2021-01-14,66.01
2021-01-15,66.14
2021-01-19,65.62
2021-01-20,66.66
2021-01-21,66.59
2021-01-22,65.88
2021-01-25,66.06
2021-01-26,64.95
2021-01-27,61.64
2021-01-28,63.26
