datetime,close
2020-06-05,29.71
2020-06-08,30.56
2020-06-09,30.13
2020-06-10,29.34
2020-06-11,27.61
2020-06-12,27.82
2020-06-15,28.02
2020-06-16,28.17
2020-06-17,27.85
2020-06-18,26.98
2020-06-19,26.34
2020-06-22,25.75
2020-06-23,26.1
2020-06-24,25.03
2020-06-25,24.64
2020-06-26,24.67
2020-06-29,25.7
2020-06-30,26.1
2020-07-01,26.25
2020-07-02,26.16
2020-07-06,26.42
2020-07-07,26.04
2020-07-08,26.16
2020-07-09,26.18
2020-07-10,26.74
2020-07-13,26.86
2020-07-14,27.31
2020-07-15,27.6
2020-07-16,27.35
2020-07-17,27.27
2020-07-20,26.88
2020-07-21,27.27
2020-07-22,27.5
2020-07-23,27.51
2020-07-24,27.24
2020-07-27,27.75
2020-07-28,27.87
2020-07-29,28.26
2020-07-30,28.25
2020-07-31,28.19
2020-08-03,28.05
2020-08-04,28.86
2020-08-05,28.98
2020-08-06,29.09
2020-08-07,29.45
2020-08-10,29.75
2020-08-11,29.56
2020-08-12,29.82
2020-08-13,29.36
2020-08-14,29.74
2020-08-17,30.33
2020-08-18,30.0
2020-08-19,30.0
2020-08-20,30.1
2020-08-21,30.21
2020-08-24,30.34
2020-08-25,30.38
2020-08-26,30.26
2020-08-27,30.45
2020-08-28,30.34
2020-08-31,30.09
2020-09-01,29.94
2020-09-02,30.5
2020-09-03,30.29
2020-09-04,30.16
2020-09-08,30.1
2020-09-09,30.07
2020-09-10,29.8
2020-09-11,29.82
2020-09-14,28.96
2020-09-15,29.07
2020-09-16,29.32
2020-09-17,28.86
2020-09-18,28.33
2020-09-21,27.27
2020-09-22,27.19
2020-09-23,26.06
2020-09-24,26.5
2020-09-25,26.53
2020-09-28,26.6
2020-09-29,26.76
2020-09-30,26.79
2020-10-01,27.01
2020-10-02,27.34
2020-10-05,27.35
2020-10-06,27.11
2020-10-07,27.1
2020-10-08,28.24
2020-10-09,28.25
2020-10-12,28.35
2020-10-13,27.63
2020-10-14,27.51
2020-10-15,27.65
2020-10-16,27.51
2020-10-19,27.33
2020-10-20,27.49
2020-10-21,27.38
