datetime,close
2020-06-05,354.10999
2020-06-08,358.81
2020-06-09,357.78
2020-06-10,359.04999
2020-06-11,336.92001
2020-06-12,341.60999
2020-06-15,348.42999
2020-06-16,355.04001
2020-06-17,360.66
2020-06-18,362.92001
2020-06-19,368.76999
2020-06-22,360.48001
2020-06-23,367.0
2020-06-24,358.94
2020-06-25,366.25
2020-06-26,360.07999
2020-06-29,362.31
2020-06-30,370.35001
2020-07-01,368.54999
2020-07-02,373.10001
2020-07-06,379.39001
2020-07-07,372.12
2020-07-08,369.87
2020-07-09,372.60001
2020-07-10,370.25
2020-07-13,369.13
2020-07-14,376.25
2020-07-15,382.32999
2020-07-16,375.88
2020-07-17,383.64001
2020-07-20,398.62
2020-07-21,389.84
2020-07-22,391.70999
2020-07-23,386.45001
2020-07-24,382.25
2020-07-27,393.04001
2020-07-28,385.42001
2020-07-29,385.28
2020-07-30,382.78
2020-07-31,382.16
2020-08-03,397.85999
2020-08-04,393.67999
2020-08-05,400.73999
2020-08-06,399.32999
2020-08-07,355.66
2020-08-10,353.35001
2020-08-11,341.20999
2020-08-12,344.14001
2020-08-13,353.53
2020-08-14,347.56
2020-08-17,354.13
2020-08-18,356.07001
2020-08-19,353.35001
2020-08-20,354.60001
2020-08-21,353.07001
2020-08-24,348.87
2020-08-25,350.95001
2020-08-26,353.56
2020-08-27,351.10999
2020-08-28,354.0
2020-08-31,357.22
2020-09-01,347.84
2020-09-02,364.53
2020-09-03,346.51999
2020-09-04,342.39001
2020-09-08,340.95001
2020-09-09,347.0
2020-09-10,346.10999
2020-09-11,349.92999
2020-09-14,353.64999
2020-09-15,352.19
2020-09-16,322.47
2020-09-17,298.01999
2020-09-18,295.5
2020-09-21,270.13
2020-09-22,268.51001
2020-09-23,273.0
2020-09-24,286.31
2020-09-25,299.89001
2020-09-28,305.45999
2020-09-29,305.5
2020-09-30,309.07999
2020-10-01,309.60999
2020-10-02,308.42999
2020-10-05,316.17001
2020-10-06,317.28
2020-10-07,324.34
2020-10-08,333.78
2020-10-09,339.04001
2020-10-12,352.32001
2020-10-13,345.14001
2020-10-14,330.12
2020-10-15,323.78
2020-10-16,326.31
2020-10-19,321.26001
2020-10-20,320.44
2020-10-21,317.85001
2020-10-22,325.92001
2020-10-23,323.54999
2020-10-26,319.06
2020-10-27,321.73999
2020-10-28,309.69
2020-10-29,314.89999
2020-10-30,292.70001
2020-11-02,292.88
2020-11-03,296.63
2020-11-04,311.32999
2020-11-05,311.72
2020-11-06,308.16
2020-11-09,305.69
2020-11-10,301.56
2020-11-11,302.35001
2020-11-12,304.31
2020-11-13,308.85999
2020-11-16,296.73001
2020-11-17,297.95001
2020-11-18,295.23001
2020-11-19,299.0
2020-11-20,300.79999
2020-11-23,301.85001
2020-11-24,305.63
2020-11-25,303.98001
2020-11-27,317.03
2020-11-30,322.09
2020-12-01,334.34
2020-12-02,340.82001
2020-12-03,346.0
2020-12-04,350.66
2020-12-07,342.82001
2020-12-08,342.72
2020-12-09,337.76001
2020-12-10,343.70999
2020-12-11,342.01001
2020-12-14,347.10999
2020-12-15,352.62
2020-12-16,353.32001
2020-12-17,361.29999
2020-12-18,366.06
