datetime,close
2020-06-05,111.49
2020-06-08,111.41
2020-06-09,110.44
2020-06-10,110.12
2020-06-11,104.23
2020-06-12,104.34
2020-06-15,106.0
2020-06-16,107.37
2020-06-17,108.54
2020-06-18,108.42
2020-06-19,103.58
2020-06-22,105.56
2020-06-23,105.76
2020-06-24,103.93
2020-06-25,106.98
2020-06-26,104.75
2020-06-29,105.28
2020-06-30,107.37
2020-07-01,107.53
2020-07-02,107.89
2020-07-06,107.92
2020-07-07,107.35
2020-07-08,109.08
2020-07-09,108.23
2020-07-10,109.46
2020-07-13,108.76
2020-07-14,110.24
2020-07-15,111.58
2020-07-16,111.83
2020-07-17,113.69
2020-07-20,113.48
2020-07-21,114.4
2020-07-22,115.51
2020-07-23,115.28
2020-07-24,114.62
2020-07-27,114.61
2020-07-28,114.21
2020-07-29,115.58
2020-07-30,116.71
2020-07-31,116.6
2020-08-03,115.82
2020-08-04,117.39
2020-08-05,118.43
2020-08-06,118.77
2020-08-07,117.74
2020-08-10,116.41
2020-08-11,116.98
2020-08-12,116.65
2020-08-13,117.15
2020-08-14,116.61
2020-08-17,116.51
2020-08-18,116.93
2020-08-19,116.1
2020-08-20,116.05
2020-08-21,113.47
2020-08-24,112.62
2020-08-25,112.99
2020-08-26,114.22
2020-08-27,114.68
2020-08-28,114.0
2020-08-31,114.91
2020-09-01,115.48
2020-09-02,118.91
2020-09-03,116.58
2020-09-04,115.41
2020-09-08,113.48
2020-09-09,116.75
2020-09-10,115.61
2020-09-11,115.78
2020-09-14,117.8
2020-09-15,118.62
2020-09-16,118.83
2020-09-17,117.88
2020-09-18,117.67
2020-09-21,116.27
2020-09-22,116.27
2020-09-23,114.54
2020-09-24,112.73
2020-09-25,112.96
2020-09-28,114.54
2020-09-29,114.05
2020-09-30,114.7
2020-10-01,114.23
2020-10-02,114.56
2020-10-05,115.66
2020-10-06,114.88
2020-10-07,114.69
2020-10-08,114.26
2020-10-09,115.71
2020-10-12,116.59
2020-10-13,114.95
2020-10-14,114.51
2020-10-15,114.36
2020-10-16,114.94
2020-10-19,113.03
2020-10-20,112.47
2020-10-21,112.3
2020-10-22,113.38
2020-10-23,113.7
2020-10-26,111.09
2020-10-27,110.41
2020-10-28,107.53
2020-10-29,102.95
2020-10-30,103.46
2020-11-02,104.89
2020-11-03,106.57
2020-11-04,109.0
2020-11-05,108.4
2020-11-06,109.56
2020-11-09,110.58
2020-11-10,112.51
2020-11-11,113.36
2020-11-12,112.33
2020-11-13,113.31
2020-11-16,115.66
2020-11-17,114.24
2020-11-18,112.0
2020-11-19,114.48
2020-11-20,112.98
2020-11-23,113.28
2020-11-24,115.1
2020-11-25,115.23
2020-11-27,114.36
2020-11-30,114.64
2020-12-01,116.34
2020-12-02,116.02
2020-12-03,116.54
2020-12-04,117.32
2020-12-07,116.06
2020-12-08,116.7
2020-12-09,115.9
2020-12-10,115.37
2020-12-11,115.44
2020-12-14,114.92
2020-12-15,116.65
2020-12-16,117.12
2020-12-17,118.69
2020-12-18,116.27
2020-12-21,115.05
2020-12-22,114.4
2020-12-23,113.69
2020-12-24,115.13
2020-12-28,115.2
2020-12-29,114.8
2020-12-30,115.01
2020-12-31,117.0
2021-01-04,113.51
2021-01-05,112.72
2021-01-06,113.5
2021-01-07,113.34
2021-01-08,113.48
2021-01-11,112.59
2021-01-12,113.0
2021-01-13,113.48
2021-01-14,111.99
2021-01-15,111.84
2021-01-19,112.22
2021-01-20,113.44
2021-01-21,111.83
2021-01-22,111.52
2021-01-25,112.03
2021-01-26,111.26
2021-01-27,107.6
2021-01-28,108.83
2021-01-29,109.91
2021-02-01,109.99
2021-02-02,112.9
2021-02-03,111.14
2021-02-04,111.7
2021-02-05,113.6
2021-02-08,113.87
2021-02-09,113.85
2021-02-10,112.73
2021-02-11,112.8
2021-02-12,112.8
2021-02-16,114.5
2021-02-17,117.68
2021-02-18,117.73
2021-02-19,117.07
2021-02-22,118.39
2021-02-23,118.33
2021-02-24,119.02
2021-02-25,118.23
2021-02-26,115.22
2021-03-01,117.46
2021-03-02,115.96
2021-03-03,115.03
2021-03-04,113.21
2021-03-05,117.01
2021-03-08,117.35
2021-03-09,116.81
2021-03-10,117.35
2021-03-11,118.2
2021-03-12,117.89
2021-03-15,118.86
2021-03-16,118.78
2021-03-17,119.16
2021-03-18,119.32
2021-03-19,116.88
2021-03-22,117.28
2021-03-23,116.93
2021-03-24,118.0
2021-03-25,118.67
2021-03-26,120.23
2021-03-29,121.88
2021-03-30,121.52
2021-03-31,121.8
2021-04-01,123.15
2021-04-05,124.89
2021-04-06,124.48
2021-04-07,124.06
2021-04-08,124.83
2021-04-09,126.18
2021-04-12,126.21
2021-04-13,126.24
2021-04-14,125.44
2021-04-15,126.96
2021-04-16,127.44
