datetime,close
2020-06-05,177.00999
2020-06-08,179.45
2020-06-09,175.03
2020-06-10,175.03999
2020-06-11,168.64999
2020-06-12,167.98
2020-06-15,168.96001
2020-06-16,169.74001
2020-06-17,170.47
2020-06-18,170.84
2020-06-19,167.89999
2020-06-22,171.37
2020-06-23,171.63
2020-06-24,166.17
2020-06-25,167.94
2020-06-26,167.53
2020-06-29,167.72
2020-06-30,171.88
2020-07-01,173.57001
2020-07-02,171.89999
2020-07-06,171.55
2020-07-07,168.7
2020-07-08,169.10001
2020-07-09,161.78999
2020-07-10,163.11
2020-07-13,163.64
2020-07-14,163.44
2020-07-15,164.94
2020-07-16,165.21001
2020-07-17,166.8
2020-07-20,167.8
2020-07-21,166.33
2020-07-22,168.00999
2020-07-23,176.64
2020-07-24,167.16
2020-07-27,165.36
2020-07-28,162.38
2020-07-29,165.63
2020-07-30,163.42999
2020-07-31,162.56
2020-08-03,162.86
2020-08-04,160.75
2020-08-05,162.62
2020-08-06,162.78
2020-08-07,166.64
2020-08-10,164.67
2020-08-11,164.5
2020-08-12,166.86
2020-08-13,166.74001
2020-08-14,164.74001
2020-08-17,164.37
2020-08-18,164.8
2020-08-19,161.82001
2020-08-20,161.46001
2020-08-21,159.33
2020-08-24,159.38
2020-08-25,160.17999
2020-08-26,161.27
2020-08-27,166.19
2020-08-28,168.37
2020-08-31,168.27
2020-09-01,168.69
2020-09-02,174.13
2020-09-03,168.85001
2020-09-04,166.39
2020-09-08,163.82001
2020-09-09,167.7
2020-09-10,161.69
2020-09-11,162.55
2020-09-14,163.32001
2020-09-15,160.23
2020-09-16,159.12
2020-09-17,159.16
2020-09-18,155.92
2020-09-21,155.10001
2020-09-22,156.09
2020-09-23,152.16
2020-09-24,151.94
2020-09-25,156.41
2020-09-28,158.11
2020-09-29,157.84
2020-09-30,156.89999
2020-10-01,158.00999
2020-10-02,158.96001
2020-10-05,159.87
2020-10-06,157.27
2020-10-07,161.07001
2020-10-08,161.78999
2020-10-09,164.28
2020-10-12,164.56
2020-10-13,164.89
2020-10-14,164.17
2020-10-15,162.38
2020-10-16,163.34
2020-10-19,158.58
2020-10-20,159.71001
2020-10-21,162.35001
2020-10-22,155.89999
2020-10-23,152.95
2020-10-26,150.91
2020-10-27,147.81
2020-10-28,140.89
2020-10-29,139.56
2020-10-30,136.60001
2020-11-02,141.85001
2020-11-03,150.0
2020-11-04,151.95
2020-11-05,151.64999
2020-11-06,150.07001
2020-11-09,151.89999
2020-11-10,154.61
2020-11-11,159.19
2020-11-12,162.52
2020-11-13,165.09
2020-11-16,171.50999
2020-11-17,171.95
2020-11-18,171.95
2020-11-19,173.61
2020-11-20,171.64
2020-11-23,172.59
2020-11-24,165.8
2020-11-25,166.0
2020-11-27,164.74001
2020-11-30,166.89999
2020-12-01,166.94
2020-12-02,164.61
2020-12-03,165.25
2020-12-04,166.5
2020-12-07,170.83
2020-12-08,184.23
2020-12-09,179.98
2020-12-10,183.39
2020-12-11,188.14
2020-12-14,189.12
2020-12-15,193.58
2020-12-16,193.25
2020-12-17,193.75
2020-12-18,195.17
2020-12-21,194.55
2020-12-22,194.03
2020-12-23,192.87
2020-12-24,193.96001
2020-12-28,193.66
2020-12-29,190.75
2020-12-30,191.17
2020-12-31,192.84
2021-01-04,187.96001
2021-01-05,189.88
2021-01-06,181.96001
2021-01-07,181.28999
2021-01-08,186.06
2021-01-11,184.69
2021-01-12,183.91
2021-01-13,182.14999
2021-01-14,177.63
2021-01-15,177.0
2021-01-19,176.02
2021-01-20,178.14
2021-01-21,178.49001
2021-01-22,178.74001
2021-01-25,178.75
2021-01-26,180.49001
2021-01-27,178.71001
2021-01-28,181.14
2021-01-29,177.11
2021-02-01,180.31
2021-02-02,180.46001
2021-02-03,178.78999
2021-02-04,180.89
2021-02-05,178.64
2021-02-08,179.41
2021-02-09,183.21001
2021-02-10,183.0
2021-02-11,176.95
2021-02-12,177.19
2021-02-16,174.83
2021-02-17,176.59
2021-02-18,177.56
2021-02-19,176.53999
2021-02-22,169.92999
2021-02-23,171.87
2021-02-24,170.7
2021-02-25,163.5
2021-02-26,161.88
2021-03-01,166.61
2021-03-02,166.09
2021-03-03,167.03999
2021-03-04,163.83
2021-03-05,169.75
2021-03-08,173.14
2021-03-09,174.89999
2021-03-10,172.55
2021-03-11,170.72
2021-03-12,170.53
2021-03-15,173.64999
2021-03-16,172.57001
2021-03-17,171.99001
2021-03-18,172.7
2021-03-19,174.17999
2021-03-22,175.13
2021-03-23,175.48
2021-03-24,174.41
2021-03-25,177.0
2021-03-26,182.5
2021-03-29,183.69
2021-03-30,183.28
2021-03-31,181.13
2021-04-01,182.61
2021-04-05,186.74001
2021-04-06,185.02
2021-04-07,181.59
2021-04-08,183.74001
2021-04-09,185.81
2021-04-12,187.22
2021-04-13,187.99001
2021-04-14,185.53
2021-04-15,188.35001
2021-04-16,190.98
2021-04-19,189.59
2021-04-20,192.2
2021-04-21,192.63
2021-04-22,221.41
2021-04-23,229.72
